frame_id,tracker_id,class_id,x1,y1,x2,y2
61,5,0.0,354.59798007060283,262.9509044151861,372.40121296595544,311.84005829996596
61,7,0.0,336.81541090986786,263.679067126298,356.3272567066141,312.1457013613246
61,6,0.0,323.13924405665904,260.76141683328376,339.11964675029856,312.51160630231664
62,1,1.0,576.1902281953517,276.090137337154,692.4293451043646,324.01502771178303
62,2,0.0,379.3961373682884,266.57984624173855,397.21443074464946,312.2856958244014
62,3,0.0,121.37491398992563,261.67818433532506,139.26926179065134,302.9807738684315
62,4,2.0,238.52443392606804,240.0678890477041,308.6672190791985,298.2135980725049
62,5,0.0,354.60613186949485,263.03236584229586,372.43876172476513,312.04683112564015
62,7,0.0,337.01262318448954,263.5957391219149,356.50745351371603,312.3001867739437
62,6,0.0,323.471336902346,260.6283984409323,339.2926199639318,312.60456287941275
63,1,1.0,576.2888843719547,275.8398555485288,692.2931571565671,323.6775565143267
63,2,0.0,379.1244097397284,266.4853219816865,396.6174200285005,311.9820484511094
63,3,0.0,121.38869607452062,261.4966585757917,139.30351774438736,302.8174770064176
63,4,2.0,238.31709323277096,239.85751386876552,308.24215601162336,297.8086069696144
63,5,0.0,354.5485824679475,262.7673889553306,372.36838951236604,311.81648017782356
63,7,0.0,336.66939200248373,262.88008562154204,356.38445450447483,312.27610448682145
63,6,0.0,322.9232510125684,260.87949690512863,338.46901687044493,312.3702148428688
64,1,1.0,576.3795560225059,275.6682651112123,692.2234432634538,323.4275426555233
64,2,0.0,378.90542245301634,266.47671818992535,396.09675761539035,311.748820444946
64,3,0.0,121.38827962911508,261.4265208058365,139.31801629037162,302.7549643152226
64,4,2.0,238.26739539941542,239.76522517458332,308.0755546550872,297.60525008637006
64,5,0.0,354.5009972178287,262.7707816597899,372.2815790161731,311.73404370255747
64,7,0.0,337.07654357642315,262.9807977444486,356.57630697704485,312.12039738005774
64,6,0.0,322.8927980224322,260.8692658468328,338.3723642369415,312.33925282910127
65,1,1.0,576.5421093260543,275.5055656380481,692.0449902972076,323.08699143610204
65,2,0.0,378.36631882683486,266.5257981009515,395.16671687073114,310.8968435203689
65,3,0.0,121.20463542625293,261.0109198085535,139.2301363851288,302.59416241591026
65,4,2.0,238.24182625940986,239.5698399139083,308.1123261119358,297.4217211966909
65,5,0.0,354.48009858799367,262.66634151246103,372.24328246927485,311.63612669137615
65,7,0.0,337.0167250265026,262.9219706642502,356.4141779935117,311.91273799361403
65,6,0.0,322.87288194004583,260.7350188314783,338.2283521434137,311.8923360328389
66,1,1.0,576.5822901471856,275.01171411677416,691.6602853816585,322.3796060289911
66,2,0.0,377.7911352443719,265.9677831957979,394.42385453225677,309.89115629408013
66,3,0.0,120.99334714152428,260.0065321894345,139.2740204538644,302.187129776329
66,4,2.0,238.1404335632468,238.89593237717582,308.50712132338765,297.1421299980387
66,5,0.0,354.25235874325006,262.26396204493733,372.02444892233376,311.37421157385234
66,7,0.0,337.0409975345309,262.22496053111297,356.3224429557275,311.26322529923
66,6,0.0,322.75684409785333,261.5458484040781,337.6134019136399,311.0362414797544
67,1,1.0,576.526159350068,274.97428083064494,691.6645386584909,322.3390418554298
67,2,0.0,377.40455237977494,265.7492867954968,394.19703392850255,310.0012016291721
67,3,0.0,120.93378536053704,259.76554478062496,139.2506327360647,302.0892124339265
67,4,2.0,238.05005735033043,238.6361555423975,308.6354569925888,297.03597568954734
67,5,0.0,354.20549098792964,262.2121364325436,371.9167710949119,311.4046339370339
67,7,0.0,337.082847322411,262.161224664202,356.2212198397955,311.0726649096788
67,6,0.0,323.6814331240619,260.75733541420544,338.5273136741718,310.18386165512413
68,1,1.0,576.3914595857094,275.1205485385501,691.7655676607777,322.5593384998444
68,2,0.0,376.8667311839846,265.8759909181974,393.9769792161935,310.8519045591434
68,3,0.0,121.00080947941714,260.37786005908526,139.14862474869557,302.3576114400232
68,4,2.0,238.13017009713522,239.05550084324332,308.2369163649711,296.99694604266244
68,5,0.0,354.2079987237457,262.4862644731482,371.7127429838171,311.49940528322105
68,7,0.0,337.4637443874561,263.01129129563117,356.29192333514254,311.2615769271084
68,6,0.0,323.89408217073645,260.63243675805734,338.96576432038796,310.5276006005663
69,1,1.0,576.4473465556482,274.93363304814625,691.4621830385388,322.1845807211255
69,2,0.0,376.3373264042081,265.3026743085833,393.66041918833395,310.6817525062857
69,3,0.0,120.7320024392174,259.8067757714943,139.00441938583324,302.14038094288907
69,4,2.0,238.07567137997373,238.50778220909726,308.7476412264647,296.87162030999224
69,5,0.0,353.96897394085966,262.25209300325184,371.3273396341537,311.203549314152
69,7,0.0,337.48485537581644,262.74158961693564,356.1072324304532,310.6937356963296
69,6,0.0,324.49280534501173,260.10902767927183,339.2128862711202,308.5037573354912
70,1,1.0,576.2795453665036,274.4563153115953,691.2957056927706,321.6990616942168
70,2,0.0,375.5833260541665,264.52790459360375,393.14949724207986,310.2378894369176
70,3,0.0,120.72090918782821,259.46526385981406,138.92491161597445,301.6700716647242
70,4,2.0,237.87664133003904,237.82552846017933,308.8267168852179,296.4861674791112
70,5,0.0,353.6389727776237,261.658574418933,370.8200133489339,310.3099416597829
70,7,0.0,337.4161752422076,262.4342724264539,355.81534167053246,310.0604130917495
70,6,0.0,324.2692064450919,259.90878945892666,339.3151428388325,308.88849882691557
71,1,1.0,576.0642994720641,274.01040422041535,691.1964545005823,321.2858894611819
71,2,0.0,373.8913993908127,263.77706729026426,391.76366248879646,309.68075404157514
71,3,0.0,120.70165436272389,258.9070586157688,138.94549030688194,301.2439461142512
71,4,2.0,237.46732145864553,237.3660063407183,308.5537904293915,296.25633498418256
71,5,0.0,353.4299874562176,261.2616113000771,370.3456371339209,309.3344732767797
71,7,0.0,337.4331537565721,262.1323377295866,355.60116512825135,309.2636886590635
71,6,0.0,324.035262857405,259.70261881588954,339.2301627863932,308.76216037569077
72,1,1.0,575.6511094293378,273.2985583925431,690.954710341133,320.6275522507227
72,2,0.0,373.0444375758879,263.5784837055701,390.91108444741593,308.93898969655595
72,3,0.0,120.51728120590647,257.8037902997197,139.00452622473327,300.83434752934505
72,4,2.0,237.3308716622733,236.6176343348296,308.3137252630624,295.53642084713874
72,5,0.0,353.45303292118456,260.82638799015587,370.1445036258254,308.5251157832335
72,7,0.0,337.7512060425661,261.16756810084263,355.83526478015375,308.37896680210315
72,6,0.0,324.3102867332994,259.2164421019815,339.5070275607416,308.23790385847303
73,1,1.0,575.8575022059479,273.0480293179806,690.6799770196002,320.1381261835047
73,2,0.0,371.71514162920005,263.41563828202715,389.57968634048495,308.2883339475936
73,3,0.0,120.36840953258215,256.90828823656545,139.058135663382,300.5385269650164
73,4,2.0,237.93341702618397,236.15578652542172,308.35647342586446,294.57263843431986
73,5,0.0,353.45971991693784,260.76367366720666,369.91015070776206,307.9899712936417
73,7,0.0,337.779666631047,260.57461743663487,355.90572511518866,308.0951870345971
73,6,0.0,324.48961039276617,258.86504512190294,339.67726435822567,307.89523663913917
74,1,1.0,575.8029614827971,272.3631108707332,690.2288811908433,319.2353841267651
74,2,0.0,370.8741142134665,263.3982985424535,388.58965870350755,307.5309483453495
74,3,0.0,120.42415928258468,256.1997883463281,138.92479341122254,299.4479136969512
74,4,2.0,237.84792202956476,235.41343828363193,308.3466228562296,293.81788439865136
74,5,0.0,353.1203559087495,260.23090928765134,369.4059075864634,307.0101243640478
74,7,0.0,337.45365629708135,260.0992434305097,355.3907491127845,307.2283757278617
74,6,0.0,324.8405533644873,258.36803284520954,340.0275956915527,307.1206273991331
75,1,1.0,575.6083613625347,271.6660377746636,690.2895026524761,318.57856599521324
75,2,0.0,369.80958035036537,263.19962429937084,387.5749652019409,306.9932128916544
75,3,0.0,120.4778453916422,255.20172837892062,138.95897453619935,298.4542654134739
75,4,2.0,238.14552467752227,235.14555664916398,308.7992019645835,293.40868740962435
75,5,0.0,352.3705704435989,259.4546876480422,368.74139464241546,306.4560029814407
75,7,0.0,336.0335144501328,259.25900088133744,354.028602139479,306.6708726701753
75,6,0.0,326.55543034030063,257.8845241402282,341.68753711674526,306.0727120725472
76,1,1.0,575.503389351549,271.4138724964718,690.3066184659183,318.30952487338715
76,2,0.0,369.1711133090841,263.13780664216534,386.9637912356827,306.82131401210563
76,3,0.0,120.5075512097461,254.72616253173516,138.98427916525458,297.9803871934982
76,4,2.0,238.21024739826572,235.17920099625223,308.7691666783647,293.11690132794354
76,5,0.0,351.7231221024645,259.15982468266725,368.0751382987679,306.0131333343007
76,7,0.0,335.4430079838874,258.9495764659304,353.27037347514977,306.1637829283188
76,6,0.0,327.0622218350947,257.50191841875414,342.315162116707,305.7045060885832
77,1,1.0,575.5238273724137,271.35828173469673,690.4442654145083,318.23024396758643
77,2,0.0,368.46876516088355,263.1048425885631,386.25796702681833,306.7236040188224
77,3,0.0,120.60241425605514,254.6636585900465,139.05713102984444,297.8696463803711
77,4,2.0,238.1880606276772,235.18001050736004,308.50212633459705,292.7071232811338
77,5,0.0,351.3448881828831,259.12397281539023,367.8172712653253,306.2757338041025
77,7,0.0,334.83734360316606,258.7717131930265,352.5624034283987,306.0192118630946
77,6,0.0,327.5790082454915,257.46282808877646,342.97001263091914,305.7566793438504
78,1,1.0,575.5463929329796,271.3892612011283,690.4904718900802,318.1942109909223
78,2,0.0,367.8531308848013,263.0665527589515,385.3347363347064,305.80806077555405
78,3,0.0,120.70947854937445,254.74675757428653,139.17468498918004,297.9292766247896
78,4,2.0,237.9932600332203,235.17716829235715,308.5631633335824,292.8308774029106
78,5,0.0,351.2792195496924,259.1693608973076,367.5619523527798,305.80624720294514
78,7,0.0,334.10408481047375,258.60793929032707,351.46746810042436,305.4895501254768
78,6,0.0,327.6794686144044,257.261225597883,343.2444488079705,305.65229281391424
79,1,1.0,575.5020279260747,271.068302821108,690.5636603690292,317.85748375193396
79,2,0.0,367.36799424557535,262.7536336878654,384.6762551979186,305.01354479609523
79,3,0.0,120.77548937088065,254.57926642463576,139.15199206533183,297.506724308976
79,4,2.0,238.03880609596985,234.9573159651989,309.49019465700394,293.2649541451387
79,5,0.0,351.30128842076664,259.1189775522697,367.258485688184,304.9116377369671
79,7,0.0,332.6502237412681,257.92663584164865,349.9658584797176,304.86886468040143
79,6,0.0,328.07016955275463,256.72349187865984,343.75952293854664,304.9641890128806
80,1,1.0,575.3184916932795,271.0724014711311,690.828113369212,318.00435511882495
80,2,0.0,367.10687803971956,262.9000629937074,384.4751122086556,305.2825733596237
80,3,0.0,120.6901923650365,254.56565700605304,139.09103550103598,297.5653857966113
80,4,2.0,238.18176586458358,235.06729256683244,309.3055616907387,292.88776815930163
80,5,0.0,351.75348172528965,259.42850266817743,367.5028875177836,304.66395926439884
80,7,0.0,333.2773534610247,258.03164579005096,350.33716923489334,304.5187933463596
80,6,0.0,328.5254705334857,256.8325147680817,344.17356836956213,304.4146068062364
81,1,1.0,575.4150914263074,271.54416752229184,690.7819992454254,318.3848685273679
81,2,0.0,366.7136469063351,263.82373495203774,383.8901617270358,305.78654937397994
81,3,0.0,120.6208108738603,255.1125967829657,138.9810292095255,298.08597818182756
81,4,2.0,237.44933822551684,235.030429738268,309.16384836200143,293.3170566060554
81,5,0.0,352.35868504981323,260.18890120049815,368.1244988050193,305.5937684416065
81,7,0.0,331.26981963262085,257.37978608770527,348.5344955798294,304.62406951566805
81,6,0.0,328.6710174162647,256.69890704964723,344.68817562911204,304.81737780339944
82,1,1.0,575.2935732299794,271.4598344099006,691.0576355870261,318.43981074721137
82,2,0.0,366.1147113372474,263.13842354255553,383.6676732875844,306.4640756454751
82,3,0.0,120.56577152746604,254.9934260253589,138.97717013573612,298.13478789474414
82,4,2.0,237.25387996426696,235.12767246174027,308.7645072294313,293.0910049470645
82,5,0.0,352.1172823555778,260.46312065726875,368.0232931189831,306.40906866031435
82,7,0.0,332.21077708831416,256.6821295594116,349.9467698832274,305.4038697966428
82,6,0.0,328.902824760891,256.1293874605609,345.40060787554495,305.3248810432284
83,1,1.0,575.0510506121973,271.24671862061035,691.0125466565531,318.2793481661434
83,2,0.0,365.84880935923053,262.69613931747955,383.18930656453176,306.0051421694526
83,3,0.0,120.45732056965835,254.66068883983516,138.88610543821704,297.87254661139707
83,4,2.0,237.2678424058914,235.13698858646887,309.16790904302025,293.26586344784323
83,5,0.0,352.0847864432964,260.4891016376586,367.9085862691554,306.3305500873901
83,7,0.0,331.62957812864795,256.1838433077367,349.7039117547443,305.77731803817744
83,6,0.0,329.7243567083526,255.86552387653853,346.61917865813814,305.6817281818745
84,1,1.0,574.9973454241556,271.1210427939684,690.9708173413399,318.1240806371743
84,2,0.0,365.93217665314074,262.4593862474116,383.0392783298748,305.7935534122653
84,3,0.0,120.42761282502876,254.55097223104136,138.8463401950598,297.77216979628093
84,4,2.0,236.8959920617748,235.09442198351792,308.97107532120697,293.3366847657753
84,5,0.0,352.65087966837217,260.5047281657236,368.4365817144595,306.31865739470356
84,7,0.0,330.97651629610334,255.75976264549377,349.1105221505221,305.58320894477083
85,1,1.0,574.839893057258,270.9046938700258,690.9362924033857,317.933751581357
85,2,0.0,365.9259892108443,262.1046644104153,382.8897298382484,305.70647601153723
85,3,0.0,120.38524372709216,254.39645281100772,138.82207132177703,297.7180364230966
85,4,2.0,236.8161074791502,235.0832570451418,309.10511578600546,293.47536422607976
85,5,0.0,352.0122472335797,260.3587145591586,367.9517804768111,306.4208629971072
86,1,1.0,575.030079887885,271.1779709318596,691.0306337978569,318.1256790767629
86,2,0.0,365.5770010846877,261.8505285617379,382.5349323704746,306.0227576293384
86,3,0.0,120.4191044563811,254.57553435027344,138.7826460671473,297.75080254677175
86,4,2.0,236.6445419725127,235.08864678458522,308.96259498995676,293.46686441147926
86,5,0.0,350.70656534567206,259.7329482660495,367.03101537686985,306.6362425175088
86,6,0.0,331.95170570094484,256.41047099923907,348.72642054243136,305.9524994699298
87,1,1.0,575.0622052249673,271.2031222092849,691.1147844921585,318.14173536489875
87,2,0.0,365.5996470965513,261.6523675909749,382.4368244275651,306.0432343274304
87,3,0.0,120.42617888800419,254.61972061013768,138.75766395149736,297.73220772040435
87,4,2.0,236.75160867668893,235.08177059472231,309.384131547496,293.6089609195757
87,5,0.0,349.96462619766794,259.6676278260318,366.4063264769634,306.65921279338465
87,6,0.0,332.64691671642726,256.95636716964543,349.09237907254766,305.71075643707087
88,1,1.0,575.0981658342145,271.1215945498897,691.0542307306699,317.99174473078693
88,2,0.0,365.9222965792704,261.2950904717087,382.5715963655261,305.61220685690995
88,3,0.0,120.4204322391128,254.56462659094888,138.76057358328973,297.7047768455205
88,4,2.0,237.26792223459643,235.0859943494047,310.5112911659854,293.87172516306157
88,5,0.0,350.6393164866941,259.3837605680411,366.8381789087311,306.00630053256623
88,6,0.0,333.67468334107167,257.2481036737388,349.9067884425992,305.3980082770957
89,1,1.0,574.9414399505224,271.1696122711105,691.0191286426979,318.05816736773374
89,2,0.0,366.46868224639576,261.3177716969185,382.8046527441285,305.1987585504474
89,3,0.0,120.27497993904454,254.65604270254312,138.68760236671656,298.01784539187634
89,4,2.0,236.96488540614934,235.16356899338973,310.0445506197431,293.76612084740054
89,5,0.0,351.29982054783795,259.44267893037386,367.10389200501686,305.1425610996033
89,6,0.0,334.38492546467154,257.6107633714943,350.3874773036344,304.9328769017801
90,1,1.0,574.7692921482824,271.0137629570669,690.8813921683887,317.88123233455383
90,2,0.0,366.7950213087753,260.92397626846326,382.9689746528348,304.732913594869
90,3,0.0,120.19375926225757,254.55722138151998,138.56102550727644,297.8068320725524
90,4,2.0,236.98238851578498,234.98041312187115,310.6449740876074,293.98513376005747
90,5,0.0,352.703281924176,259.4501135549217,368.5068820594185,305.0024223014171
90,6,0.0,335.6939922051426,258.5737982846066,351.42951373707405,304.7650130799745
91,1,1.0,574.8491042966721,271.0180052820765,691.3271006862242,318.01917501224654
91,2,0.0,367.22049790212577,260.9792990761893,383.3538937873909,305.00926459678686
91,3,0.0,120.37268912067577,255.03471249660137,138.59336753989112,297.95149605449103
91,4,2.0,236.6916064619848,235.01738787467872,310.2911569978507,293.953926273579
91,5,0.0,352.7879177491377,259.03169718549293,368.7557688486059,305.0279219053239
91,6,0.0,336.3642527957822,259.47293579245775,351.9075198817375,304.76355193934927
92,1,1.0,575.0327932028567,271.40292279614107,691.384054369856,318.3570952296217
92,2,0.0,367.46951705431184,261.1732595105185,383.56600151694977,305.3939176327768
92,3,0.0,120.54408395907286,255.7006450844288,138.67485021530422,298.5087663504191
92,4,2.0,236.94063943967757,235.24375598088162,311.25427588119607,294.5735338795541
92,5,0.0,353.3311692408472,259.0648116101062,369.1791243788313,304.74870846235075
92,6,0.0,337.211938418635,259.78236934145446,352.6358686784285,304.60172289880956
93,1,1.0,575.2720404027979,272.1312031165801,691.4954827837679,319.0334059932666
93,2,0.0,367.32229718158584,261.18918997107477,383.5908850920577,305.89785443520935
93,3,0.0,120.54150275404166,256.06817644663545,138.83302724800595,299.3356476452877
93,4,2.0,237.71020795322718,235.74610005427365,312.6880602169473,295.433393416023
93,5,0.0,353.38183067153795,259.5427972820753,369.0459577165098,304.59446936169377
93,6,0.0,338.16377547782406,260.1447298039196,353.05107080149764,303.25826204999805
94,1,1.0,575.3426629615859,272.6762393253235,691.6048043815935,319.6100977721908
94,2,0.0,367.2935857844183,261.45295996508105,383.4377119443724,305.54603570666353
94,3,0.0,120.54809057463989,256.59626725114316,138.85489924651824,299.97564511821787
94,4,2.0,237.94155669345352,236.3042178143043,312.7189711093871,295.710604292336
94,5,0.0,353.56876912378203,260.0577472158587,369.1345770120766,304.72688457453285
94,6,0.0,339.01069514349996,260.45957260850423,353.4064948719339,301.914965779323
95,1,1.0,575.4040917407116,272.9526291447603,691.5595416281122,319.8839549254519
95,2,0.0,366.48979037147564,261.20326301327793,383.41124668684165,307.181266456417
95,3,0.0,120.5998526522544,256.6525408596108,138.92816391517704,300.1308235130227
95,4,2.0,238.29862303686525,236.4742484473237,313.4719214359011,296.0284573893857
95,5,0.0,352.83177817579724,260.3806339426302,368.8162414297516,306.516632815759
95,6,0.0,340.12477159695294,260.6622827426639,354.76076134414626,303.19133772888557
96,1,1.0,575.5032106672707,272.9695558751373,691.4776924650919,319.8559592528905
96,2,0.0,366.5346318348306,261.3951863238875,383.76533957022696,308.1550469778949
96,3,0.0,120.64823646861805,256.6089941555768,138.9703925007338,300.0887693109869
96,4,2.0,238.79232142823585,236.47685038234084,314.4306084574893,296.1722932645419
96,5,0.0,352.8260541692256,260.8522158119022,369.0287324119417,307.5018372158271
96,6,0.0,340.6006965738307,261.1375905956259,355.38696908392086,304.48611381925895
97,1,1.0,575.1410635385815,272.7636194519995,691.6972236393163,319.93345853421795
97,2,0.0,367.11236701707674,261.7969717609619,384.0855157179953,307.9191669904059
97,3,0.0,120.75503480272694,256.9514141374091,138.9149000429054,299.9780204229747
97,4,2.0,239.07286618560602,236.4551742183782,315.5850580732432,296.49950781365754
97,5,0.0,353.1280092466906,261.1156625537017,369.5649405445981,308.09167608028713
97,6,0.0,340.3696489084447,262.3394361871227,354.9126416278418,304.97623242270544
98,1,1.0,576.4650247749196,272.6628854827099,692.559475821529,319.87555427516565
98,2,0.0,367.22076738830077,262.11582923596285,384.16164796531706,308.2320197671511
98,3,0.0,120.79014883222426,256.9909301201161,138.8966418585922,299.83870835734547
98,4,2.0,238.41288695218432,236.40320333877375,315.0273487459825,296.357163036464
98,5,0.0,352.75766027398186,260.6590054720347,369.5228704535261,308.4075882501813
98,6,0.0,340.2347106807199,262.3455235099941,354.97433883179275,305.8551992518289
99,1,1.0,578.5510939021881,272.4940411223793,693.8278580648118,319.72473321812316
99,2,0.0,367.2101390244782,262.2175912063134,384.1760815832889,308.6193570685818
99,3,0.0,120.68968512221687,257.29616320376437,138.70318364709453,299.9055131582911
99,4,2.0,238.27077438007655,236.485293975473,315.2217920824162,296.4965504758905
99,5,0.0,351.86199669230587,260.3259648565738,368.82595063645493,308.6559571953185
99,6,0.0,338.85686953980286,261.5871769837589,353.74193889756043,306.5082310057102
100,1,1.0,576.4551534736488,272.5690059351878,692.3548909361397,320.09719026613317
100,2,0.0,367.3620519580636,262.2191478247608,384.31780756021914,308.80803043222693
100,3,0.0,120.74131516039765,257.75324561037706,138.64374311444413,300.0733169668433
100,4,2.0,238.66002102187127,236.6048000315526,316.10612707147976,296.7590998459915
100,5,0.0,350.9958583033564,260.3316398930798,368.3210290318337,309.23530362905393
101,1,1.0,575.6939875956699,272.7142769768111,692.0542013671577,320.4863549203761
101,2,0.0,367.4136784146527,262.58020603885865,384.2866771818375,309.1616942630485
101,3,0.0,120.754614823008,258.23274681887676,138.5482502162923,300.24828095411726
101,4,2.0,237.52474841201513,236.72282635398517,314.1331785879797,296.380198114246
101,5,0.0,350.8964854321594,260.53892242561517,368.4731159913813,309.64594084773785
102,1,1.0,575.6971342216982,272.55297075170495,691.3355915727565,319.98836160642423
102,2,0.0,367.6319169477528,262.3301617596598,384.18514435450095,308.017531708342
102,3,0.0,120.7233529362949,257.6368548360494,138.69432649750613,300.08922949137417
102,4,2.0,236.94286026370014,236.3538271833643,314.1492726296584,296.36270658131735
102,5,0.0,350.93095697014974,260.3116708797271,368.58217161436005,309.0720738479629
103,1,1.0,575.5108501105201,272.4598667627537,691.2379031549691,319.9146641217545
103,2,0.0,367.7042615339548,261.8634153190027,384.63358574009686,308.6841325150586
103,3,0.0,120.72233458258006,257.45611006891585,138.7522089176769,300.02800023739076
103,4,2.0,236.50046650741444,236.20405879935666,314.02966156640196,296.44422261477473
103,5,0.0,351.1087814503586,260.29250393855835,369.011207219843,309.216274123231
104,1,1.0,575.4282083847172,272.5729354714523,691.1900060775762,320.0117665824021
104,2,0.0,367.8345830784305,261.6859529301609,385.1015152185786,309.51479509448325
104,3,0.0,120.74894675958929,257.41815761720085,138.7911424003887,299.9941230038453
104,4,2.0,236.79526063120804,236.4146819972025,314.11479936598346,296.4542286057057
104,5,0.0,351.52918851268754,260.49125747925626,369.51309106419984,309.2593572580359
105,1,1.0,575.3220849202899,272.7129370732996,691.0695388113807,320.1051537915729
105,2,0.0,368.47905021530175,261.3460177083575,386.02957723995235,309.72599217135655
105,3,0.0,120.8165892528084,257.49539713962815,138.8202770668634,299.9582346096697
105,4,2.0,237.02811666941415,236.50264689159206,314.21881983013765,296.39811274284364
105,5,0.0,352.0562230295281,260.892396356232,370.05938494553425,309.3102079309169
106,1,1.0,574.8470056283934,272.0799817311648,691.1242707156165,319.6867673949863
106,2,0.0,369.1166635094817,260.9716135314584,386.65708795569276,309.03495070435935
106,3,0.0,120.52805720219649,256.8351811242516,138.5846703757519,299.5033279296135
106,4,2.0,236.4279036923128,235.76555028426492,314.36434446813104,296.07678250872607
106,5,0.0,352.81175239870896,260.9935586943825,370.62728482808603,308.60690269636495
107,1,1.0,574.4047155192818,272.34015694623446,690.1767134045986,319.60147957541295
107,2,0.0,369.94010813784746,261.01101953778596,387.82957953742084,309.76157063443316
107,3,0.0,120.36911991939017,256.56837564512546,138.54784637419536,299.59217048540745
107,4,2.0,236.17906192415205,236.00523805780662,314.59687306108015,296.6737909396404
107,5,0.0,352.8548628161934,261.4764242948873,371.09942292895397,310.0781474855505
108,1,1.0,575.5628458106959,271.92379210456585,690.8941439356145,319.08320224603176
108,2,0.0,370.704953654578,261.10137537844315,388.6816654945177,309.44928197506437
108,3,0.0,120.33251142455119,256.3717830252021,138.52290360049358,299.46464277051825
108,4,2.0,235.5943134114263,235.3361079249589,314.22243659300744,295.9795896270786
108,5,0.0,353.35205036470364,261.39731485817737,371.1459878738979,308.8681039645739
109,1,1.0,580.9874361931682,272.36564776167415,693.2424957127021,318.6034992849646
109,2,0.0,370.7790537711112,261.3560616125741,389.21839385851126,310.26016394322227
109,3,0.0,120.48674103870353,256.6527816790273,138.92290873346062,300.30043393045474
109,4,2.0,236.29012189020582,235.71504780519388,315.477893291812,296.548774287979
109,5,0.0,353.2361328932807,261.00814470036585,371.10600190780775,308.6619113872968
110,1,1.0,582.5356872201006,272.5367739987836,694.7505166642543,319.1308273967239
110,2,0.0,370.5219997705375,261.98498191680403,388.7803070727117,310.0747371503418
110,3,0.0,120.41781201061453,256.7281811389844,139.04010699737574,300.74815917341823
110,4,2.0,237.2180556457181,235.84786547072963,317.1483345605286,296.85775439687984
110,5,0.0,354.3322565166578,261.2066783449605,372.32843698378997,309.4012994879825
111,1,1.0,583.7094521493548,272.06533037898464,694.3274904315327,318.2892513041521
111,2,0.0,373.469630803851,262.88459678799086,391.8823717317114,310.50593712679466
111,3,0.0,120.31928955694065,256.2412529162756,138.87752773572237,300.0861788841521
111,4,2.0,238.52061652112468,235.23893709991643,319.80926233546904,296.68881174653967
111,5,0.0,355.03391136915724,260.38072012344776,373.32113991682945,309.2102052591457
111,8,1.0,560.1303,271.63168,691.4738,319.03232
112,1,1.0,583.1994104449034,271.5824906698817,694.4772703382173,318.39722319693914
112,2,0.0,374.8042380914814,263.09713997258865,393.3203988810331,310.49834280979417
112,3,0.0,120.2922039055609,256.0671780153275,138.73853585403432,299.63964445612396
112,4,2.0,238.05197160051927,234.93726894923387,319.78154226046564,296.35148242554163
112,5,0.0,356.59597120221133,259.0780166858147,375.225248485774,308.4402328534031
112,8,1.0,559.428658441751,271.4010437011719,690.9439245660612,318.8591979980469
113,1,1.0,579.7073991972261,271.5511226513237,691.7393361487592,318.62073424512215
113,2,0.0,375.68552625351214,263.43678116926975,394.005623911828,310.21563596538124
113,3,0.0,120.17447288877078,256.023946795744,138.6711526509447,299.5941517335006
113,4,2.0,237.23332131235153,234.94140268562975,319.01087295416903,296.2275038355898
113,5,0.0,357.1052795659731,259.1079509213194,375.63637971696755,308.0107485457828
114,1,1.0,577.0122116358191,271.137495496072,689.9423985390955,318.4004987723976
114,2,0.0,376.5037341743865,262.6254137118951,394.87707896540417,309.65417993595423
114,3,0.0,120.15809559571997,255.94197515179923,138.641737466951,299.4183536538267
114,4,2.0,236.613900520427,234.76502037165156,318.1730999245381,295.68333317193935
114,5,0.0,357.2438170746609,259.0137302324949,375.77730953335066,307.6111370002685
115,1,1.0,575.792356843246,270.9353775007766,688.9627267242679,318.120957530921
115,2,0.0,377.8931300538231,261.81761060344616,396.15973979713914,308.8738058697773
115,3,0.0,119.91639927684787,255.78117675688014,138.37830204849655,299.05673506790555
115,4,2.0,235.6905665147076,234.58767362125442,316.61647780969304,295.0415687197069
115,5,0.0,357.51780351196874,259.4371594662592,375.66848014949545,307.27423408412614
116,1,1.0,575.3623797715967,270.8604887955203,688.4969570963606,317.833325147726
116,2,0.0,379.15878921336406,261.6981306044776,397.17091151182746,308.29544521157646
116,3,0.0,119.7273338889102,255.32011897757624,138.35376178769255,298.8939964599799
116,4,2.0,236.12079805079128,234.63804099945443,317.15068733294237,294.96301261616253
116,5,0.0,357.045147981212,260.2034178419498,374.8395393449997,307.4511910959773
117,1,1.0,575.2850668914726,270.63505991462785,688.3215330798735,317.4076463150531
117,2,0.0,379.6826883914832,261.77167890979644,397.3975011975023,307.6712453507599
117,3,0.0,119.48478699936015,254.62431758825633,138.25942274156256,298.44218327700366
117,4,2.0,237.21822963877528,234.39064873990606,318.7111973320549,294.83834734046616
117,5,0.0,356.9421465946439,260.5062955222785,374.3926908273574,307.29786781083124
118,1,1.0,574.7981525625727,270.27679320927854,688.1361627190216,317.07464722007154
118,2,0.0,379.63107219221826,262.02058012834755,397.10550376003084,307.37686365185914
118,3,0.0,119.18989216379079,254.0956259536012,137.9585528268065,297.65981811201567
118,4,2.0,238.17976674195725,233.7804520701908,320.81048065119234,294.61648974608977
118,5,0.0,357.04269921391233,260.43466655906064,374.2579753851875,306.93095204523854
119,1,1.0,574.0588135397113,269.6077660811227,688.0443111121568,316.62874052089853
119,2,0.0,374.3761520865911,259.7484318453312,391.87725675752324,305.86773838490217
